sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
132673,66770,Alfred Waldemar Garmann Larsen,M,48.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Gold
132692,66784,Eirik Vers Larsen,M,28.0,182.0,80.0,Norway,NOR,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
132696,66784,Eirik Vers Larsen,M,36.0,182.0,80.0,Norway,NOR,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Gold
132743,66820,Mads Mensah Larsen,M,24.0,188.0,106.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Gold
132767,66826,Niels Hansen Ditlev Larsen,M,30.0,,,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Gold
132777,66832,Petter Andreas Larsen,M,21.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Gold
132807,66850,"John Harry Larsen, Sr.",M,38.0,,,Norway,NOR,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Running Target, Single And Double Shot",Gold
132817,66854,David Erwin Larson,M,25.0,190.0,79.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
132823,66857,Lance Melvin Larson,M,20.0,185.0,79.0,USA,USA,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
132832,66865,Anders Larsson,M,27.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
132840,66870,Erik Bernhard Larsson,M,32.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
132847,66874,Erik Brynolf Larsson,M,26.0,176.0,63.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Gold
132856,66879,Erik August Larsson,M,23.0,163.0,59.0,Sweden,SWE,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Cross Country Skiing,Cross Country Skiing Men's 18 kilometres,Gold
132858,66880,Erik Victor Larsson,M,23.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Gold
132869,66883,Karl Gunnar Larsson,M,21.0,186.0,86.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Individual Medley,Gold
132870,66883,Karl Gunnar Larsson,M,21.0,186.0,86.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Individual Medley,Gold
132973,66929,"Harry Edvin ""Harri"" Larva (Lagerstrm-)",M,21.0,180.0,68.0,Finland,FIN,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 1,500 metres",Gold
132983,66935,Mikel Lasa Goikoetxea,M,20.0,,,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Gold
133009,66949,Fedir Serafimovych Lashchonov,M,29.0,198.0,94.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Men's Volleyball,Gold
133103,66998,Jacques Vital Lucien Lataste,M,26.0,183.0,78.0,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
133105,66998,Jacques Vital Lucien Lataste,M,30.0,183.0,78.0,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
133140,67019,Grzegorz Bolesaw Lato,M,22.0,175.0,71.0,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Gold
133176,67040,Misha Jonas Emanuel Latuhihin,M,25.0,,,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Gold
133231,67063,Reinhard Lauck,M,29.0,176.0,76.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Gold
133238,67068,Jean Maurice Laudet,M,21.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold
133253,67076,"Karl-Martin ""Martin"" Lauer",M,23.0,186.0,76.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
133276,67083,Walter Laufer,M,21.0,,,USA,USA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
133288,67089,Jack David Laugher,M,21.0,166.0,65.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,Gold
133337,67113,"Laureano ""Lauren"" Bisan Etame-Mayer",M,23.0,180.0,71.0,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,Gold
133376,67141,"William George Ranald Mundell ""Ran"" Laurie",M,33.0,,,UK,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Pairs,Gold
133522,67214,Alphonse Laverrire,M,39.0,,,Switzerland,SUI,1912 Summer,1912,Summer,Stockholm,Art Competitions,Art Competitions Mixed Architecture,Gold
133542,67223,Ezequiel Ivn Lavezzi,M,23.0,173.0,75.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,Gold
133557,67233,Renaud Lavillenie,M,25.0,177.0,71.0,France,FRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Pole Vault,Gold
133573,67240,Neale John Lavis,M,30.0,171.0,73.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
133590,67251,Franco Lavoratori,M,19.0,180.0,78.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Water Polo,Water Polo Men's Water Polo,Gold
133615,67267,ore Lavrni,M,26.0,192.0,91.0,Serbia,YUG,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Gold
133616,67268,Andrey Ivanovich Lavrov,M,26.0,197.0,94.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Gold
133617,67268,Andrey Ivanovich Lavrov,M,30.0,197.0,94.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Gold
133619,67268,Andrey Ivanovich Lavrov,M,38.0,197.0,94.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
133622,67269,Igor Viktorovich Lavrov,M,27.0,182.0,80.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Gold
133643,67283,Leslie Francis Law,M,39.0,183.0,74.0,UK,GBR,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold
133654,67288,Garba Lawal,M,22.0,183.0,72.0,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Gold
133754,67348,Gilbert Umfreville Laws,M,38.0,,,UK,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 6 metres,Gold
133787,67372,Shankar Pillay Laxman,M,23.0,167.0,64.0,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
133789,67372,Shankar Pillay Laxman,M,31.0,167.0,64.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold
133863,67411,Milan Lazarevi,M,24.0,188.0,85.0,Serbia,YUG,1972 Summer,1972,Summer,Munich,Handball,Handball Men's Handball,Gold
133917,67439,Pedro Luis Lazo Iglesias,M,23.0,192.0,107.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold
133919,67439,Pedro Luis Lazo Iglesias,M,31.0,192.0,107.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Gold
133983,67462,Lech asko,M,20.0,197.0,88.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Gold
134048,67496,Chad Guy Bertrand le Clos,M,20.0,190.0,83.0,South Africa,RSA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Butterfly,Gold
134063,67503,Jean-Yves le Droff,M,31.0,174.0,69.0,France,FRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,Gold
134110,67525,Jacques le Lavasseur,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Gold
134111,67525,Jacques le Lavasseur,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 2-3 Ton,Gold
134131,67534,Roger Jean Le Nizerhy,M,19.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
134198,67567,Charles Symonds Leaf,M,40.0,,,UK,GBR,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Gold
134202,67570,"Cornelius ""Con"" Leahy",M,29.0,,,UK,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's High Jump,Gold
134242,67588,Robin John Leamy,M,23.0,185.0,79.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
134245,67590,Oscar Brje Leander,M,30.0,,,Sweden,SWE,1948 Summer,1948,Summer,London,Football,Football Men's Football,Gold
134275,67605,"Robert Grandison ""Bob"" Leavitt",M,22.0,180.0,73.0,USA,USA,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 110 metres Hurdles,Gold
134418,67672,Jacques Baptiste Lebrun,M,21.0,180.0,80.0,France,FRA,1932 Summer,1932,Summer,Los Angeles,Sailing,Sailing Mixed One Person Dinghy,Gold
134425,67673,Aleksandr Borisovich Lebzyak,M,31.0,188.0,81.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Boxing,Boxing Men's Light-Heavyweight,Gold
134542,67721,John Howard Louis Lecompte,M,33.0,,,Canada,CAN,1948 Winter,1948,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
134545,67724,"Jeremiah Alfred ""Al"" LeConey",M,23.0,180.0,72.0,USA,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
134557,67726,Maurice Marie Lecoq,M,52.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Free Pistol, 25 metres",Gold
134662,67759,Pavel Serafimovich Lednyov,M,29.0,184.0,80.0,Russia,URS,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
134666,67759,Pavel Serafimovich Lednyov,M,37.0,184.0,80.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
134689,67772,Andr Leducq,M,20.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Road Race, Team",Gold
134766,67804,Lee Chang-Hwan,M,26.0,178.0,78.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Archery,Archery Men's Team,Gold
134809,67830,Lee Dae-Ho,M,26.0,192.0,120.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
134823,67839,David Cameron Lee,M,26.0,203.0,105.0,USA,USA,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold
134854,67854,Lee Eun-Cheol,M,25.0,178.0,65.0,South Korea,KOR,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
134939,67896,Lee Gyeong-Geun,M,25.0,168.0,65.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,Gold
134980,67915,Lee Han-Seop,M,22.0,177.0,70.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Gold
134998,67926,Lee Ho-Seok,M,19.0,168.0,60.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
135146,68002,Lee Jeong-Su,M,20.0,173.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Gold
135147,68002,Lee Jeong-Su,M,20.0,173.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Gold
135173,68016,Lee Jin-Yeong,M,28.0,185.0,90.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
135194,68027,Lee Jong-Uk,M,28.0,176.0,77.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
135227,68032,Lee Jun-Ho,M,26.0,171.0,65.0,South Korea,KOR,1992 Winter,1992,Winter,Albertville,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Gold
135305,68080,Norvel Lafollette Ray Lee,M,27.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Heavyweight,Gold
135325,68091,"Samuel ""Sammy"" Lee",M,27.0,,,USA,USA,1948 Summer,1948,Summer,London,Diving,Diving Men's Platform,Gold
135326,68091,"Samuel ""Sammy"" Lee",M,31.0,,,USA,USA,1952 Summer,1952,Summer,Helsinki,Diving,Diving Men's Platform,Gold
135421,68140,Lee Seung-Hun,M,21.0,178.0,70.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
135434,68147,Lee Seung-Yeop,M,31.0,183.0,92.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
135437,68149,Lee Seung-Yun,M,21.0,174.0,80.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,Gold
135481,68174,Lee Taek-Geun,M,28.0,182.0,83.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
135508,68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
135510,68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 300 metres, Team",Gold
135512,68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",Gold
135515,68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",Gold
135517,68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,USA,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",Gold
135522,68190,Lee Won-Hui,M,23.0,172.0,73.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,Gold
135564,68209,Lee Yong-Dae,M,19.0,180.0,74.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Mixed Doubles,Gold
135571,68211,Lee Yong-Gyu,M,22.0,175.0,70.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Gold
135625,68241,"Bernardus Petrus ""Bernard"" Leene",M,25.0,180.0,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Gold
135668,68265,Hubert Jean Daniel Lefbvre,M,21.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
135680,68271,Clment Lefert,M,24.0,185.0,73.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
135789,68321,Waldemar Legie,M,25.0,180.0,85.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,Gold
135790,68321,Waldemar Legie,M,28.0,180.0,85.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Middleweight,Gold
135802,68324,Aleksandr Gennadyevich Legkov,M,30.0,177.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold
135861,68360,Bernhard Lehmann,M,27.0,185.0,91.0,Germany,GDR,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,Gold
135888,68371,Jens Lehmann,M,24.0,188.0,82.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
135890,68371,Jens Lehmann,M,32.0,188.0,82.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
135979,68416,Lauri Aleksanteri Lehtinen,M,23.0,174.0,64.0,Finland,FIN,1932 Summer,1932,Summer,Los Angeles,Athletics,"Athletics Men's 5,000 metres",Gold
136007,68431,Eero Reino Lehtonen,M,22.0,184.0,78.0,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pentathlon,Gold
136010,68431,Eero Reino Lehtonen,M,26.0,184.0,78.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Pentathlon,Gold
136028,68438,Kysti Eemil Lehtonen,M,25.0,166.0,70.5,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold
136051,68450,Lei Sheng,M,28.0,193.0,77.0,China,CHN,2012 Summer,2012,Summer,London,Fencing,"Fencing Men's Foil, Individual",Gold
136143,68484,Arthur Francis Leighton,M,31.0,,,UK,GBR,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
136194,68501,Eino Aukusti Leino,M,29.0,174.0,71.0,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold
136303,68551,Patric-Fritz Leitner,M,24.0,189.0,88.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
136436,68613,Richard Alexander Leman,M,29.0,179.0,75.0,UK,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
136469,68630,Vyacheslav Ivanovich Lemeshev,M,20.0,178.0,74.0,Russia,URS,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Middleweight,Gold
136474,68634,Dezs Lemhnyi (Kollmann),M,34.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Water Polo,Water Polo Men's Water Polo,Gold
136479,68638,Mario Lemieux,M,36.0,192.0,102.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
136505,68647,Eric Otto Valdemar Lemming,M,26.0,190.0,88.0,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",Gold
136510,68647,Eric Otto Valdemar Lemming,M,28.0,190.0,88.0,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,Athletics Men's Javelin Throw,Gold
136511,68647,Eric Otto Valdemar Lemming,M,28.0,190.0,88.0,Sweden,SWE,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's Javelin Throw, Freestyle",Gold
136513,68647,Eric Otto Valdemar Lemming,M,32.0,190.0,88.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Javelin Throw,Gold
136549,68658,Mathieu Lemoine,M,32.0,176.0,70.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
136550,68659,Ren Alphonse Lemoine,M,26.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Gold
136571,68671,Jean-Claude Lemoult,M,23.0,168.0,61.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Gold
136596,68685,Juan Carlos Lemus Garca,M,27.0,159.0,71.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,Gold
136638,68706,Olivier Serge Lenglet,M,28.0,182.0,70.0,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
136653,68714,Julius Lenhart,M,28.0,168.0,,Austria,AUT,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Individual All-Around,Gold
136656,68714,Julius Lenhart,M,28.0,168.0,,Austria,AUT,1904 Summer,1904,Summer,St. Louis,Gymnastics,Gymnastics Men's Team All-Around,Gold
136659,68717,Hans Lenk,M,25.0,177.0,80.0,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold
136736,68753,Mark Edward Lenzi,M,24.0,165.0,66.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Diving,Diving Men's Springboard,Gold
136759,68766,Fernando Lon Boissier,M,30.0,180.0,72.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Mixed Multihull,Gold
136808,68784,Edgar Welch Leonard,M,23.0,,,USA,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,Gold
136817,68788,"Ray Charles ""Sugar Ray"" Leonard",M,20.0,178.0,62.0,USA,USA,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,Gold
136883,68812,Dmytro Maksymovych Leonkin,M,23.0,,,Russia,URS,1952 Summer,1952,Summer,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Gold
136934,68837,Henri Louis Lucien Lepage,M,40.0,,,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's epee, Team",Gold
136962,68853,Dmitry Mikhaylovich Lepikov,M,20.0,,,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
137016,68889,Tommaso Lequio di Assaba,M,26.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",Gold
137069,68913,Livin Lerno,M,20.0,,,Belgium,BEL,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Road Race, Team",Gold
137108,68934,Mario Lertora,M,26.0,165.0,,Italy,ITA,1924 Summer,1924,Summer,Paris,Gymnastics,Gymnastics Men's Team All-Around,Gold
137124,68934,Mario Lertora,M,34.0,165.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
137147,68946,Franois Xavier Edmond Marie Lesage,M,46.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Dressage, Individual",Gold
137148,68946,Franois Xavier Edmond Marie Lesage,M,46.0,,,France,FRA,1932 Summer,1932,Summer,Los Angeles,Equestrianism,"Equestrianism Men's Dressage, Team",Gold
137149,68947,Andr Paul Henri Nol Lesauvage,M,37.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
137176,68966,Jean Lesieur,M,,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Sailing,Sailing Mixed 8 metres,Gold
137231,68993,Petar Lesov,M,19.0,168.0,50.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,Gold
137267,69008,Edward John Lessimore,M,31.0,,,UK,GBR,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres, Team",Gold
137283,69012,Klas Ivar Vilhelm Lestander,M,28.0,,,Sweden,SWE,1960 Winter,1960,Winter,Squaw Valley,Biathlon,Biathlon Men's 20 kilometres,Gold
137305,69026,Aleksandr Leonidovich Lesun,M,28.0,185.0,74.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
137380,69065,Kurt Leucht,M,25.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold
137425,69093,"William David Franz ""Bill"" Leushner",M,44.0,,,USA,USA,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team",Gold
137454,69096,Hans Leutenegger,M,32.0,181.0,90.0,Switzerland,SUI,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Four,Gold
137477,69111,Ambrogio Levati,M,26.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
137501,69117,Amaury Raymond Leveaux,M,26.0,202.0,88.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
137561,69146,John Gustaf Hjalmar Levin,M,27.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Cycling,"Cycling Men's Road Race, Team",Gold
137667,69194,Carl Gustaf Sixtensson Lewenhaupt,M,32.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",Gold
137686,69207,Bradley Alan Lewis,M,29.0,193.0,89.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,Gold
137688,69209,Brian M. Lewis,M,25.0,170.0,72.0,USA,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
137689,69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,Gold
137690,69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,Gold
137691,69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
137692,69210,"Frederick Carlton ""Carl"" Lewis",M,23.0,188.0,80.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Long Jump,Gold
137693,69210,"Frederick Carlton ""Carl"" Lewis",M,27.0,188.0,80.0,USA,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Gold
137695,69210,"Frederick Carlton ""Carl"" Lewis",M,27.0,188.0,80.0,USA,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Gold
137696,69210,"Frederick Carlton ""Carl"" Lewis",M,31.0,188.0,80.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
137697,69210,"Frederick Carlton ""Carl"" Lewis",M,31.0,188.0,80.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's Long Jump,Gold
