sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
139537,70072,Knut Andreas Lindberg,M,24.0,179.0,72.0,Sweden,SWE,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's Javelin Throw, Freestyle",Silver
139545,70072,Knut Andreas Lindberg,M,30.0,179.0,72.0,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
139607,70101,Knut Bertil Hilding Linde,M,20.0,,,Sweden,SWE,1928 Winter,1928,Winter,Sankt Moritz,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
139653,70122,"Donald Stacey ""Don"" Linden",M,28.0,,,Canada,CAN,1906 Summer,1906,Summer,Athina,Athletics,"Athletics Men's 1,500 metres Walk",Silver
139691,70140,Arthur Richard Lindfors,M,27.0,,,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
139692,70140,Arthur Richard Lindfors,M,31.0,,,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
139711,70143,August Ludvig Lindgren,M,24.0,,,Denmark,DEN,1908 Summer,1908,Summer,London,Football,Football Men's Football,Silver
139712,70144,Harold Blaine Lindgren,M,25.0,190.0,92.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Silver
139742,70160,Per Ola Markus Lindgren,M,28.0,192.0,92.0,Sweden,SWE,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Silver
139743,70160,Per Ola Markus Lindgren,M,32.0,192.0,92.0,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Silver
139744,70160,Per Ola Markus Lindgren,M,36.0,192.0,92.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Silver
139761,70168,Erik Aleksander Lindh,M,47.0,,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 10 metres,Silver
139785,70180,Karl Aarne Lindholm (-Linnolahti),M,23.0,170.0,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's Cross-Country, Team",Silver
139800,70188,"Matthew James ""Matt"" Lindland",M,30.0,182.0,76.0,USA,USA,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
139807,70193,Bo Sigfrid Gabriel Lindman,M,29.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
139808,70193,Bo Sigfrid Gabriel Lindman,M,33.0,,,Sweden,SWE,1932 Summer,1932,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
139821,70200,Rudolf Lindmayer,M,24.0,,,Austria,AUT,1906 Summer,1906,Summer,Athina,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
139824,70201,Dieter Lindner,M,27.0,174.0,66.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 20 kilometres Walk,Silver
139863,70222,Erik Josef Lindqvist,M,25.0,,,Sweden,SWE,1912 Summer,1912,Summer,Stockholm,Sailing,Sailing Mixed 12 metres,Silver
139875,70230,Thorsten Ivan Lindqvist,M,26.0,,,Sweden,SWE,1952 Summer,1952,Summer,Helsinki,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
139886,70239,Eric Bryan Lindros,M,18.0,193.0,107.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
139912,70254,"Frederick Robert ""Robin"" Lindsay",M,34.0,,,UK,GBR,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Silver
139920,70256,William L. C. Lindsay,M,32.0,,,UK,GBR,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Silver
139922,70258,Oliver William Lindsay-Hague,M,25.0,180.0,83.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
139961,70276,Nils Gunnar Lindstrm,M,28.0,172.0,,Sweden,SWE,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Javelin Throw,Silver
139996,70289,Veli-Matti Olavi Lindstrm,M,18.0,179.0,60.0,Finland,FIN,2002 Winter,2002,Winter,Salt Lake City,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
140047,70312,Andreas Linger,M,32.0,184.0,85.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Silver
140052,70313,Wolfgang Linger,M,31.0,177.0,75.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Silver
140076,70329,Karl Link,M,26.0,178.0,75.0,Germany,FRG,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
140079,70331,Tibor Linka,M,21.0,199.0,95.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
140094,70339,Jeremy Porter Linn,M,21.0,195.0,83.0,USA,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Breaststroke,Silver
140122,70349,Pentti Tapio Aleksi Linnosvuo (Lindroos-),M,27.0,182.0,79.0,Finland,FIN,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver
140178,70374,Robert Linzeler,M,28.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
140179,70374,Robert Linzeler,M,28.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0-0.5 Ton,Silver
140198,70385,Varlam Lip'art'eliani,M,27.0,187.0,94.0,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Middleweight,Silver
140220,70397,Jzef Lipie,M,31.0,169.0,60.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Silver
140231,70404,Luka Lipoinovi,M,23.0,,,Serbia,YUG,1956 Summer,1956,Summer,Melbourne,Football,Football Men's Football,Silver
140248,70414,Donald Fithian Lippincott,M,18.0,178.0,72.0,USA,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 200 metres,Silver
140249,70415,Dirk Reinier Lippits,M,23.0,194.0,92.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Silver
140252,70417,Alexandre Auguste Lippmann,M,26.0,,,France,FRA,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Individual",Silver
140254,70417,Alexandre Auguste Lippmann,M,38.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Individual",Silver
140266,70421,Jari Matti Lipponen,M,19.0,182.0,75.0,Finland,FIN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Men's Team,Silver
140307,70433,Jaak Lipso,M,24.0,200.0,95.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Basketball,Basketball Men's Basketball,Silver
140334,70443,Odd Lirhus,M,27.0,180.0,70.0,Norway,NOR,1984 Winter,1984,Winter,Sarajevo,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
140336,70444,Andrzej Lis,M,20.0,185.0,78.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's epee, Team",Silver
140340,70446,Lucjan Roman Lis,M,22.0,184.0,76.0,Poland,POL,1972 Summer,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
140363,70462,Sergey Nikolayevich Lishtvan,M,25.0,188.0,96.0,Belarus,BLR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Silver
140374,70468,Viktor Nikitovich Lisitsky,M,24.0,169.0,64.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,Silver
140375,70468,Viktor Nikitovich Lisitsky,M,24.0,169.0,64.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,Silver
140376,70468,Viktor Nikitovich Lisitsky,M,24.0,169.0,64.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,Silver
140377,70468,Viktor Nikitovich Lisitsky,M,24.0,169.0,64.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,Silver
140383,70468,Viktor Nikitovich Lisitsky,M,28.0,169.0,64.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,Silver
140411,70477,Karel Lismont,M,23.0,168.0,62.0,Belgium,BEL,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Silver
140477,70517,Harold Boyd Little,M,30.0,178.0,,Canada,CAN,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Eights,Silver
140486,70522,Thomas Alfred Royds Littledale,M,58.0,,,UK,GBR,1908 Summer,1908,Summer,London,Sailing,Sailing Mixed 12 metres,Silver
140491,70525,Charles William Berry Littlejohn,M,23.0,,,UK,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,Silver
140503,70532,Yury Nikolayevich Lituyev,M,27.0,183.0,78.0,Russia,URS,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 400 metres Hurdles,Silver
140515,70538,Sergey Nikolayevich Litvinov,M,22.0,180.0,106.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Hammer Throw,Silver
