sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
205920,103362,Melita (-Melitta) Ruhn (-Fleischer),F,15.0,156.0,42.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,Bronze
205921,103362,Melita (-Melitta) Ruhn (-Fleischer),F,15.0,156.0,42.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
206039,103435,Yumilka Ruz Luaces,F,26.0,180.0,63.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
206080,103456,Kelly Kristen Rulon,F,19.0,178.0,61.0,USA,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
206142,103480,Cathleen Rund (-Gromann),F,18.0,181.0,72.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Backstroke,Bronze
206151,103486,Danijela Kristina Rundqvist,F,17.0,178.0,75.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
206213,103514,Eeva Ruoppa (Saarainen-),F,27.0,162.0,54.0,Finland,FIN,1960 Winter,1960,Winter,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
206283,103543,Lyubov Petrovna Rusanova,F,22.0,165.0,65.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
206355,103583,Natalia Rusnatschenko,F,19.0,186.0,73.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Bronze
206402,103609,Gillian Claire Russell (-Love),F,22.0,169.0,57.0,Jamaica,JAM,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
206424,103623,Kathleen Russell (-Barlow),F,15.0,,,South Africa,RSA,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
206431,103626,Kelly Russell,F,29.0,178.0,83.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
206468,103645,Marin Russo,F,24.0,163.0,58.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Hockey,Hockey Women's Hockey,Bronze
206469,103645,Marin Russo,F,28.0,163.0,58.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Bronze
206483,103652,Zebinisso Sanginovna Rustamova,F,21.0,156.0,52.0,Russia,URS,1976 Summer,1976,Summer,Montreal,Archery,Archery Women's Individual,Bronze
206573,103695,"Jadwiga Maria Rutkowska (Abisiak-, -Dobrowolska)",F,30.0,172.0,69.0,Poland,POL,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Women's Volleyball,Bronze
206590,103707,Katrin Rutschow-Stomporowski,F,25.0,180.0,79.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,Bronze
206627,103722,Sylvia Eliina Ruuska,F,14.0,173.0,63.0,USA,USA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,Bronze
206759,103771,Elizabeth Mary Ryan,F,13.0,,,USA,USA,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
206835,103809,Ryang Chun-Hwa,F,21.0,147.0,48.0,North Korea,PRK,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,Bronze
206982,103878,Tamara Nikolayevna Rylova,F,28.0,163.0,66.0,Russia,URS,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
206994,103884,Ryom Chun-Ja,F,29.0,164.0,68.0,North Korea,PRK,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Bronze
207002,103888,Olga Sergeyevna Rypakova (Alekseyeva-),F,31.0,183.0,62.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,Bronze
207056,103905,Galina Mikhaylovna Rytova,F,25.0,175.0,71.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Bronze
207202,103975,Aino-Kaisa Saarinen,F,27.0,166.0,58.0,Finland,FIN,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Bronze
207205,103975,Aino-Kaisa Saarinen,F,31.0,166.0,58.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze
207207,103975,Aino-Kaisa Saarinen,F,31.0,166.0,58.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
207219,103979,Mari Susanna Saarinen,F,28.0,172.0,66.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
207351,104048,Martina Sblkov,F,22.0,171.0,53.0,Czech Republic,CZE,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",Bronze
207411,104079,Elena Sclici (-Petroanu),F,,,,Romania,ROU,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team All-Around,Bronze
207574,104161,Olena Anatolivna Sadovnycha,F,28.0,168.0,60.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Archery,Archery Women's Individual,Bronze
207581,104163,Tatyana Kirillovna Sadovskaya,F,26.0,169.0,64.0,Russia,EUN,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Individual",Bronze
207667,104216,Lucie afov,F,29.0,177.0,65.0,Czech Republic,CZE,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,Bronze
208023,104418,Haruka Saito,F,34.0,173.0,70.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
208148,104482,Hiroko Sakai,F,25.0,177.0,73.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
208222,104510,Naoko Sakamoto,F,19.0,161.0,67.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
208249,104526,Yoko Sakaue,F,23.0,163.0,95.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Heavyweight,Bronze
208288,104546,Birut akickien (Juoznait-),F,31.0,186.0,80.0,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze
208292,104550,Saori Sakoda,F,24.0,175.0,63.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
208387,104588,Olha Valerivna Saladukha (-Kostyuk),F,29.0,176.0,57.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Triple Jump,Bronze
208496,104654,Iridia Salazar Blanco,F,22.0,172.0,57.0,Mexico,MEX,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Women's Featherweight,Bronze
208578,104710,Dagmar Saln (Mrner-),F,35.0,,,Sweden,SWE,1936 Summer,1936,Summer,Berlin,Sailing,Sailing Mixed 6 metres,Bronze
208788,104832,Pivi Anneli Salo,F,24.0,165.0,58.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
208882,104866,Katja Steen Salskov-Iversen,F,21.0,173.0,70.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Skiff,Bronze
208918,104879,Nino Salukvadze (-Machavariani),F,39.0,168.0,58.0,Georgia,GEO,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Pistol, 10 metres",Bronze
208970,104904,Ilaria Salvatori,F,29.0,160.0,56.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Foil, Team",Bronze
208999,104923,Ulla Salzgeber (Helbing-),F,42.0,180.0,65.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
209118,104990,Sara Ahmed Samir,F,18.0,155.0,58.0,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
209159,105010,"Tetiana Volodymyrivna Samolenko-Dorovskykh (Khamitova-, -Apaicheva)",F,27.0,168.0,54.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 1,500 metres",Bronze
209233,105049,Adriana Ramos Samuel,F,34.0,178.0,65.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
209275,105071,Evelina Louise Samuelsson,F,17.0,160.0,60.0,Sweden,SWE,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
209511,105202,Laura Aleida Snchez Soto,F,26.0,165.0,55.0,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Women's Springboard,Bronze
209541,105222,Marta Snchez Salfrn ,F,31.0,178.0,75.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
209619,105256,"Arnzazu Isabel Mara ""Arantxa"" Snchez Vicario",F,20.0,169.0,56.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Tennis,Tennis Women's Singles,Bronze
209622,105256,"Arnzazu Isabel Mara ""Arantxa"" Snchez Vicario",F,24.0,169.0,56.0,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Tennis,Tennis Women's Doubles,Bronze
209658,105275,Brit Sandaune,F,24.0,172.0,65.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
209713,105305,Kaitlin Shea Sandeno (-Hogan),F,17.0,168.0,54.0,USA,USA,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 800 metres Freestyle,Bronze
209716,105305,Kaitlin Shea Sandeno (-Hogan),F,21.0,168.0,54.0,USA,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Freestyle,Bronze
209730,105310,Maria Sander (Domagala-),F,27.0,165.0,69.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 80 metres Hurdles,Bronze
209762,105326,"Summer Elisabeth Sanders (-Henderson, -Schlopy)",F,19.0,175.0,57.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
209773,105331,"Tonya Denise ""Teee"" Sanders-Williams (-Slacanin)",F,24.0,180.0,66.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
209877,105384,Sandra Maria Suruagy Lima,F,33.0,178.0,63.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Women's Volleyball,Bronze
209879,105385,Sandra Tavares Pires Nascimento,F,27.0,174.0,64.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
209972,105417,Monica Sandve (-Langeland),F,26.0,168.0,62.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
210084,105478,Kseniya Andreyevna Sankovich,F,18.0,172.0,54.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
210151,105504,Yuko Sano,F,32.0,159.0,53.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
210350,105604,Elisa Santoni,F,24.0,176.0,56.0,Italy,ITA,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
210361,105610,Jenna Santoromito,F,21.0,169.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
210362,105611,Mia Santoromito,F,23.0,169.0,80.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze
210681,105793,Sandra ari,F,24.0,175.0,67.0,Croatia,CRO,2008 Summer,2008,Summer,Beijing,Taekwondo,Taekwondo Women's Welterweight,Bronze
211101,106009,Liane Lissa Sato,F,27.0,162.0,55.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Women's Volleyball,Bronze
211122,106023,Rie Sato,F,23.0,171.0,57.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
211197,106055,Yuki Sato,F,23.0,165.0,61.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
211210,106062,Tae Satoya,F,25.0,166.0,55.0,Japan,JPN,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Women's Moguls,Bronze
211232,106075,Rebecca Sattin,F,23.0,180.0,77.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
211245,106084,Jean Marlene Saubert,F,21.0,167.0,68.0,USA,USA,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
211466,106188,Katerine Savard,F,23.0,167.0,54.0,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
211516,106219,Tatyana Andreyevna Savelyeva,F,17.0,164.0,57.0,Russia,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
211596,106256,Jane Kara Saville (-White),F,29.0,164.0,52.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,Bronze
211617,106267,Nina Vasilyevna Savina,F,36.0,,,Russia,URS,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
211627,106277,Galina Vladimirovna Savitskaya (Krisevich-),F,27.0,187.0,79.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
211708,106297,Jaana Maarit Savolainen,F,24.0,162.0,51.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
211717,106300,Amarilys Savn Carmenate,F,18.0,159.0,52.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Extra-Lightweight,Bronze
211718,106300,Amarilys Savn Carmenate,F,22.0,159.0,52.0,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Extra-Lightweight,Bronze
211720,106300,Amarilys Savn Carmenate,F,30.0,159.0,52.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Judo,Judo Women's Half-Lightweight,Bronze
211740,106315,"Anzhelika ""Angelica"" Savrayuk",F,22.0,175.0,49.0,Italy,ITA,2012 Summer,2012,Summer,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
211804,106347,Aljona Sawtchenko,F,26.0,153.0,48.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Bronze
211805,106347,Aljona Sawtchenko,F,30.0,153.0,48.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Pairs,Bronze
211911,106399,"Nataliya Vyacheslavovna ""Natasha"" Sazanovich",F,27.0,178.0,70.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Heptathlon,Bronze
211961,106416,Herdis Birgitte Sttem (-Jomaas),F,22.0,178.0,70.0,Norway,NOR,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Bronze
212031,106446,"Susannah ""Susie"" Scanlan",F,22.0,170.0,58.0,USA,USA,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's epee, Team",Bronze
212041,106452,Ylenia Scapin,F,21.0,166.0,70.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Heavyweight,Bronze
212042,106452,Ylenia Scapin,F,25.0,166.0,70.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Middleweight,Bronze
212253,106562,"Inga ""Ine"" Schffer (Mayer-Bojana-)",F,25.0,,,Austria,AUT,1948 Summer,1948,Summer,London,Athletics,Athletics Women's Shot Put,Bronze
212363,106621,Margo Sybranda Everdina Scharten-Antink,F,58.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Literature, Epic Works",Bronze
212403,106646,Sophie Celina Scheder,F,19.0,167.0,56.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
212511,106704,Ute Schell-Wagner-Stange,F,26.0,180.0,80.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Bronze
212515,106706,Anne Schellekens,F,26.0,163.0,48.0,Netherlands,NED,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,Bronze
212536,106715,Florence Schelling,F,24.0,174.0,65.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
212565,106728,Franziska Michaela Schenk,F,19.0,173.0,67.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,Bronze
212737,106828,Bettina Schieferdecker,F,20.0,164.0,53.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Women's Team All-Around,Bronze
212787,106849,Helen Mary Schifano (-Sjursen),F,26.0,,,USA,USA,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Bronze
212809,106861,Marlies Schild (-Raich),F,24.0,172.0,66.0,Austria,AUT,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Women's Slalom,Bronze
212850,106876,Stephanie Schiller,F,22.0,182.0,75.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Bronze
212895,106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Butterfly,Bronze
212896,106906,"Jessicah Lee ""Jess"" Schipper",F,21.0,170.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Butterfly,Bronze
212931,106924,Mette Schjoldager (-Truedsson),F,27.0,168.0,61.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Badminton,Badminton Mixed Doubles,Bronze
212960,106938,"Melanie Rene ""Mel"" Schlanger (-Wright)",F,21.0,176.0,65.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
213156,107034,"Adelheid ""Heidi"" Schmid (-Grundmann)",F,25.0,166.0,63.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Women's Foil, Team",Bronze
213216,107063,"Jennifer Lynn ""Jenny"" Schmidgall-Potter",F,27.0,163.0,66.0,USA,USA,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
