sno,ID,Name,Sex,Age,Height,Weight,Country,NOC,Games,Year,Season,City,Sport,Event,Medal
63526,32552,"Kornelia Ender (-Matthes, -Grummt)",F,13.0,172.0,59.0,Germany,GDR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
63529,32552,"Kornelia Ender (-Matthes, -Grummt)",F,17.0,172.0,59.0,Germany,GDR,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
63813,32695,Molly Marie Engstrom,F,26.0,175.0,78.0,USA,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
63821,32700,"Karin Enke-Kania (-Busch-, -Richter)",F,22.0,180.0,72.0,Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,Silver
63824,32700,"Karin Enke-Kania (-Busch-, -Richter)",F,22.0,180.0,72.0,Germany,GDR,1984 Winter,1984,Winter,Sarajevo,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
63826,32700,"Karin Enke-Kania (-Busch-, -Richter)",F,26.0,180.0,72.0,Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,000 metres",Silver
63827,32700,"Karin Enke-Kania (-Busch-, -Richter)",F,26.0,180.0,72.0,Germany,GDR,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
63844,32710,Jessica Phyllis Ennis-Hill,F,30.0,165.0,57.0,UK,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,Silver
63950,32776,Irene Epple (-Waigel),F,22.0,165.0,60.0,Germany,FRG,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
64138,32849,Susi-Lisa Erdmann (-Plankensteiner),F,26.0,187.0,80.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,Silver
64197,32879,Fie Udby Erichsen,F,27.0,184.0,79.0,Denmark,DEN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,Silver
64266,32920,rika Cristiano dos Santos,F,20.0,172.0,55.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
64324,32943,Berith Agneta Eriksson,F,15.0,179.0,67.0,Sweden,SWE,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
64413,32979,"Magdalena ""Magda"" Eriksson",F,22.0,172.0,66.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
64547,33039,Nadine Ernsting-Krienke,F,18.0,172.0,67.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Silver
64592,33057,Arianna Errigo,F,24.0,180.0,68.0,Italy,ITA,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Individual",Silver
64622,33072,Martina Maria Ertl-Renz,F,20.0,162.0,59.0,Germany,GER,1994 Winter,1994,Winter,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
64628,33072,Martina Maria Ertl-Renz,F,24.0,162.0,59.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,Silver
64860,33185,Anna Espar Llaquet,F,19.0,180.0,66.0,Spain,ESP,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver
64932,33227,Paola Milagros Espinosa Snchez,F,25.0,156.0,48.0,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Women's Synchronized Platform,Silver
64952,33238,Mara del Rosario Espinoza Espinoza,F,28.0,173.0,70.0,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,Silver
65046,33293,Ester Aperecida dos Santos,F,25.0,164.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
65048,33294,Laura Ester Ramos,F,22.0,170.0,58.0,Spain,ESP,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,Silver
65057,33298,Ellen Marie Estes (-Lee),F,21.0,182.0,77.0,USA,USA,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Silver
65325,33431,Blair Catherine Evans,F,21.0,175.0,65.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
65358,33449,Janet Beth Evans,F,20.0,167.0,54.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,Silver
65509,33527,Ruth Rhonda Everuss,F,16.0,167.0,66.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
65723,33637,Fabiana da Silva Simes,F,19.0,161.0,56.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
65828,33686,Simone Facey,F,31.0,162.0,53.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
66035,33787,"Lorraine Ming ""Lorrie"" Fair",F,22.0,160.0,56.0,USA,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
66050,33797,Nicola Kim Fairbrother,F,22.0,160.0,56.0,UK,GBR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Lightweight,Silver
66098,33819,Denisse Fajardo Garca,F,24.0,171.0,62.0,Peru,PER,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Silver
66167,33846,Marinella Falca,F,18.0,167.0,50.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
66309,33927,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,28.0,190.0,74.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Silver
66310,33927,"Trisha Nicole ""Trish"" Fallon (-Dykstra)",F,32.0,190.0,74.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Silver
66341,33944,"Anne-Marie ""Annie"" Famose (-Bremont)",F,23.0,158.0,50.0,France,FRA,1968 Winter,1968,Winter,Grenoble,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
66365,33949,Fan Kexin,F,20.0,170.0,55.0,China,CHN,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,"Short Track Speed Skating Women's 1,000 metres",Silver
66379,33954,Fan Yunjie,F,24.0,168.0,55.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Silver
66423,33974,Fang Yuting,F,22.0,170.0,62.0,China,CHN,2012 Summer,2012,Summer,London,Archery,Archery Women's Team,Silver
66601,34074,gnes Farkas,F,27.0,182.0,71.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
66604,34075,Andrea Farkas (-Sgor),F,31.0,178.0,66.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
66637,34091,Ildik Farkasinszky-Bbis (Bbis-),F,23.0,173.0,63.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Team",Silver
66638,34091,Ildik Farkasinszky-Bbis (Bbis-),F,26.0,173.0,63.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Individual",Silver
66639,34091,Ildik Farkasinszky-Bbis (Bbis-),F,26.0,173.0,63.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",Silver
66679,34108,Sandra Marie Farmer-Patrick (Miller-),F,29.0,173.0,63.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 400 metres Hurdles,Silver
66910,34230,Olga Aleksandrovna Fatkulina,F,24.0,172.0,62.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Women's 500 metres,Silver
67155,34326,Joy Lynn Fawcett (Biefeld-),F,32.0,165.0,59.0,USA,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
67345,34419,Tamara Stepanovna Fedosova-Pogozheva-Safonova,F,22.0,162.0,56.0,Russia,URS,1968 Summer,1968,Summer,Mexico City,Diving,Diving Women's Springboard,Silver
67351,34422,Svetlana Aleksandrovna Fedotkina,F,26.0,180.0,75.0,Russia,RUS,1994 Winter,1994,Winter,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
67373,34435,Carol Feeney,F,27.0,180.0,77.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Silver
67598,34551,Allyson Michelle Felix,F,18.0,168.0,56.0,USA,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 200 metres,Silver
67599,34551,Allyson Michelle Felix,F,22.0,168.0,56.0,USA,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,Silver
67605,34551,Allyson Michelle Felix,F,30.0,168.0,56.0,USA,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Silver
67635,34570,Heather Rame Fell,F,25.0,169.0,62.0,UK,GBR,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
67723,34619,Feng Tian Wei,F,21.0,163.0,55.0,Singapore,SGP,2008 Summer,2008,Summer,Beijing,Table Tennis,Table Tennis Women's Team,Silver
67765,34637,Anna Fenninger (-Veith),F,24.0,166.0,64.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
67805,34652,Svetlana Yevgenyevna Feofanova,F,24.0,164.0,52.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Pole Vault,Silver
67871,34683,Mable Fergerson (-Winn),F,17.0,170.0,60.0,USA,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
67929,34710,"Deborah ""Debbie"" Ferguson-McKenzie",F,20.0,168.0,63.0,Bahamas,BAH,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
68069,34771,Vanessa de Sousa Fernandes,F,22.0,169.0,55.0,Portugal,POR,2008 Summer,2008,Summer,Beijing,Triathlon,Triathlon Women's Olympic Distance,Silver
68350,34906,Christine Stephanie Ferneck,F,24.0,169.0,60.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Women's Hockey,Silver
68446,34946,Mara Paz Ferrari,F,27.0,162.0,61.0,Argentina,ARG,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Silver
68590,35011,Barbara Ann Ferrell (-Edmonson),F,21.0,159.0,47.0,USA,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 100 metres,Silver
68632,35027,Beatriz Ferrer-Salat Serra de Migui,F,38.0,176.0,58.0,Spain,ESP,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
68682,35057,Michelle Louise Ferris,F,19.0,171.0,77.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Sprint,Silver
68684,35057,Michelle Louise Ferris,F,23.0,171.0,77.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's 500 metres Time Trial,Silver
68808,35102,Brigitte Fetzer (-Consuegra),F,24.0,196.0,85.0,Germany,GDR,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
68887,35134,Rossella Fiamingo,F,25.0,167.0,50.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",Silver
68917,35149,Anja Fichtel-Mauritz (-Koper),F,23.0,175.0,62.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver
69059,35218,Michela Figini (-Camozzi),F,21.0,168.0,61.0,Switzerland,SUI,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Women's Super G,Silver
69305,35325,Nadiya Filipova,F,20.0,159.0,46.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,Silver
69344,35336,Alessia Filippi,F,21.0,186.0,63.0,Italy,ITA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 800 metres Freestyle,Silver
69442,35390,Jennie Lynn Finch (-Daigle),F,27.0,185.0,77.0,USA,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
69528,35438,Sharon Evans Finneran (-Rittenhouse),F,18.0,161.0,50.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 400 metres Individual Medley,Silver
69612,35480,Tatyana Pavlovna Firova,F,21.0,174.0,59.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
69614,35480,Tatyana Pavlovna Firova,F,25.0,174.0,59.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
69615,35480,Tatyana Pavlovna Firova,F,29.0,174.0,59.0,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
69737,35526,sa Nilla Maria Fischer,F,32.0,176.0,68.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,Silver
69802,35550,Birgit Fischer-Schmidt,F,26.0,172.0,69.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver
69806,35550,Birgit Fischer-Schmidt,F,30.0,172.0,69.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
69808,35550,Birgit Fischer-Schmidt,F,34.0,172.0,69.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
69812,35550,Birgit Fischer-Schmidt,F,42.0,172.0,69.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
69832,35563,"Jennifer Lee ""Jenny"" Fish (-Baker)",F,18.0,173.0,64.0,USA,USA,1968 Winter,1968,Winter,Grenoble,Speed Skating,Speed Skating Women's 500 metres,Silver
69983,35651,Theresa Matauaina Fitzpatrick,F,21.0,168.0,75.0,New Zealand,NZL,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
70030,35669,Mildred Fizzell (-Walker),F,17.0,165.0,54.0,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
70074,35695,"Laura Jean ""Laurie"" Flachmeier (-Corbelli)",F,27.0,184.0,75.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Silver
70146,35721,Shalane Flanagan (-Edwards),F,27.0,166.0,47.0,USA,USA,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",Silver
70292,35788,Valerie S. Fleming,F,29.0,173.0,77.0,USA,USA,2006 Winter,2006,Winter,Torino,Bobsleigh,Bobsleigh Women's Two,Silver
70324,35803,Laura lodie Flessel-Colovic,F,32.0,171.0,55.0,France,FRA,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Individual",Silver
70454,35870,"Deborah Kirsty ""Debbie"" Flood",F,24.0,177.0,76.0,UK,GBR,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver
70455,35870,"Deborah Kirsty ""Debbie"" Flood",F,28.0,177.0,76.0,UK,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Quadruple Sculls,Silver
70614,35957,Tairia Flowers,F,27.0,170.0,73.0,USA,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
70962,36131,LeLei Alofa Fonoimoana (-Moore),F,17.0,173.0,65.0,USA,USA,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
71017,36154,Arianna Fontana,F,23.0,164.0,63.0,Italy,ITA,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Women's 500 metres,Silver
71063,36181,Karen Denise Fonteyne,F,27.0,174.0,60.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
71064,36182,Nouchka Fontijn,F,28.0,180.0,75.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Middleweight,Silver
71116,36212,Shashalee Forbes,F,20.0,160.0,55.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
71247,36289,"Miraildes ""Formiga"" Maciel Mota",F,26.0,162.0,53.0,Brazil,BRA,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Silver
71248,36289,"Miraildes ""Formiga"" Maciel Mota",F,30.0,162.0,53.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
71688,36492,Julie Maurine Foudy,F,29.0,165.0,59.0,USA,USA,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Silver
71703,36498,"June Florence Foulds-Paul (-Carroll, -Reynolds)",F,22.0,170.0,63.0,UK,GBR,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
71714,36506,Hyleas Christine Fountain,F,27.0,170.0,64.0,USA,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Heptathlon,Silver
71850,36566,Francine Anne Fox,F,15.0,170.0,66.0,USA,USA,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
71851,36567,"Jessica Esther ""Jess"" Fox",F,18.0,166.0,60.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
71869,36575,Ruby Ellen Fox,F,38.0,172.0,68.0,USA,USA,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Silver
72041,36651,Francielle Manoel Alberto,F,18.0,161.0,61.0,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Silver
72179,36723,"Josefine ""Putzi"" Frandl (-Crotty)",F,25.0,168.0,68.0,Austria,AUT,1956 Winter,1956,Winter,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
72409,36840,Dawn Lorraine Fraser,F,19.0,172.0,67.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,Silver
72413,36840,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
72414,36840,Dawn Lorraine Fraser,F,22.0,172.0,67.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
72417,36840,Dawn Lorraine Fraser,F,27.0,172.0,67.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
72434,36846,Gretchen Claudia Fraser (Kunigk-),F,28.0,163.0,53.0,USA,USA,1948 Winter,1948,Winter,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Combined,Silver
72484,36870,Shelly-Ann Fraser-Pryce,F,25.0,160.0,57.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,Silver
72485,36870,Shelly-Ann Fraser-Pryce,F,25.0,160.0,57.0,Jamaica,JAM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
72487,36870,Shelly-Ann Fraser-Pryce,F,29.0,160.0,57.0,Jamaica,JAM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
72502,36877,Teresa Frassinetti,F,30.0,178.0,75.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Silver
72523,36885,Linda Sue Fratianne,F,19.0,153.0,41.0,USA,USA,1980 Winter,1980,Winter,Lake Placid,Figure Skating,Figure Skating Women's Singles,Silver
72570,36909,Merlene Frazer,F,26.0,174.0,62.0,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
72586,36918,Sylvie Frchette (-Van Strydonck),F,29.0,177.0,64.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
72628,36935,Lucinda Fredericks (Murray-),F,42.0,180.0,62.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
72724,36975,"Catherine Astrid Salome ""Cathy"" Freeman",F,23.0,164.0,56.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 400 metres,Silver
72819,37014,Tanya Frei (Zrcher-),F,29.0,166.0,59.0,Switzerland,SUI,2002 Winter,2002,Winter,Salt Lake City,Curling,Curling Women's Curling,Silver
72899,37048,Meike Freitag,F,17.0,186.0,71.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
72966,37084,Antoaneta Nikolova Frenkeva,F,17.0,168.0,55.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,Silver
73169,37194,Heike Friedrich,F,18.0,173.0,63.0,Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Freestyle,Silver
73368,37283,Mary Frizzell (-Thomasson),F,19.0,160.0,51.0,Canada,CAN,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
73421,37312,Inna Vasylivna Frolova,F,23.0,182.0,82.0,Russia,URS,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Silver
73423,37312,Inna Vasylivna Frolova,F,31.0,182.0,82.0,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Silver
73425,37314,Nina Nikolayevna Frolova,F,31.0,146.0,46.0,Russia,URS,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,Silver
73535,37370,Lyndsey Fry,F,21.0,173.0,77.0,USA,USA,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
73573,37394,Fu Baorong,F,30.0,166.0,57.0,China,CHN,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Silver
73585,37398,Fu Mingxia,F,22.0,160.0,48.0,China,CHN,2000 Summer,2000,Summer,Sydney,Diving,Diving Women's Synchronized Springboard,Silver
73685,37440,Andrea Fuentes Fache,F,25.0,169.0,58.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
73686,37440,Andrea Fuentes Fache,F,25.0,169.0,58.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
73687,37440,Andrea Fuentes Fache,F,29.0,169.0,58.0,Spain,ESP,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,Silver
73751,37479,Mizuki Fujii,F,23.0,160.0,60.0,Japan,JPN,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Doubles,Silver
73753,37480,Raika Fujii,F,26.0,165.0,54.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
73767,37484,Yumiko Fujii,F,28.0,165.0,62.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Silver
73775,37488,Michiyo Fujimaru,F,25.0,165.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Synchronized Swimming,Synchronized Swimming Women's Team,Silver
73913,37561,Ai Fukuhara,F,23.0,156.0,48.0,Japan,JPN,2012 Summer,2012,Summer,London,Table Tennis,Table Tennis Women's Team,Silver
73937,37573,Miho Fukumoto,F,28.0,165.0,66.0,Japan,JPN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Silver
73939,37575,Sachiko Fukunaka,F,22.0,169.0,63.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Silver
74014,37599,Amy Lynn Fuller (-Kearney),F,24.0,188.0,82.0,USA,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Silver
74119,37644,Zita-Eva Funkenhauser,F,26.0,180.0,63.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Fencing,"Fencing Women's Foil, Team",Silver
74121,37646,"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,31.0,168.0,68.0,UK,GBR,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
74123,37646,"Philippa Rachel ""Pippa"" Funnell (Nolan-)",F,35.0,168.0,68.0,UK,GBR,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
74233,37702,Makiko Furukawa,F,25.0,172.0,66.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Silver
74321,37745,Savatheda Fynes,F,21.0,165.0,64.0,Bahamas,BAH,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
74344,37754,Nina Viktorovna Fyodorova-Baldycheva,F,32.0,160.0,55.0,Russia,URS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
74345,37755,Olga Olegovna Fyodorova-Stulneva,F,21.0,172.0,75.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
74413,37789,Georgeta Gabor,F,14.0,142.0,37.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Team All-Around,Silver
74564,37877,Kamilla Yusufovna Gafurzyanova (-Vaksman),F,24.0,174.0,64.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",Silver
75022,38072,"Victoria ""Vicky"" Galindo",F,24.0,163.0,59.0,USA,USA,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Silver
75051,38082,"Rozaliya Ilfatovna ""Roza"" Galiyeva",F,19.0,150.0,38.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Gymnastics,Gymnastics Women's Team All-Around,Silver
75064,38087,Lyubov Vladimirovna Galkina,F,31.0,165.0,56.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
75066,38087,Lyubov Vladimirovna Galkina,F,35.0,165.0,56.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
